date,brand,category,region
31-03-2023,Apple,Headphones,North
31-03-2023,Samsung,Headphones,East
31-03-2023,Apple,Smartphone,Central
31-03-2023,Apple,Smartphone,Central
31-03-2023,Apple,Smartphone,South
31-03-2023,Samsung,Smartphone,Central
31-03-2023,Apple,Tablet,East
31-03-2023,Sony,Smartphone,East
31-03-2023,Apple,Smartphone,West
31-03-2023,Apple,Smartphone,East
31-03-2023,Apple,Smartphone,South
31-03-2023,Samsung,Laptop,East
31-03-2023,Samsung,Smartphone,South
31-03-2023,Apple,Headphones,North
31-03-2023,Apple,Smartphone,East
31-03-2023,Apple,Laptop,East
31-03-2023,Apple,Smartphone,West
31-03-2023,Apple,Smartphone,West
31-03-2023,Apple,Smartphone,East
31-03-2023,Apple,Smartphone,East
31-03-2023,Dell,Smartphone,North
31-03-2023,Apple,Smartphone,West
31-03-2023,Samsung,Laptop,East
31-03-2023,Dell,Smartphone,West
31-03-2023,Samsung,Smartphone,North
31-03-2023,Samsung,Smartphone,West
31-03-2023,Dell,Laptop,South
31-03-2023,Apple,Laptop,South
31-03-2023,Apple,Smartphone,North
31-03-2023,Samsung,Smartphone,South
31-03-2023,Samsung,Smartphone,East
31-03-2023,Apple,Smartphone,South
31-03-2023,Samsung,Smartphone,North
31-03-2023,Apple,Smartphone,West
31-03-2023,Samsung,Headphones,West
31-03-2023,Dell,Tablet,South
31-03-2023,Apple,Smartphone,North
31-03-2023,Samsung,Headphones,North
31-03-2023,Sony,Headphones,East
31-03-2023,Samsung,Smartphone,East
31-03-2023,Apple,Smartphone,South
31-03-2023,Samsung,Smartphone,South
31-03-2023,Samsung,Laptop,East
31-03-2023,Dell,Smartphone,West
31-03-2023,Samsung,Laptop,West
31-03-2023,Sony,Smartphone,West
31-03-2023,Apple,Headphones,Central
31-03-2023,Sony,Smartphone,South
31-03-2023,Samsung,Smartphone,East
31-03-2023,Apple,Smartphone,South
31-03-2023,Samsung,Laptop,South
31-03-2023,Samsung,Smartphone,East
31-03-2023,Apple,Smartphone,South
31-03-2023,Samsung,Tablet,East
31-03-2023,Dell,Laptop,East
31-03-2023,Apple,Smartphone,East
31-03-2023,Apple,Smartphone,West
31-03-2023,Apple,Tablet,Central
31-03-2023,Sony,Tablet,West
31-03-2023,Apple,Tablet,East
31-03-2023,Dell,Laptop,West
31-03-2023,Samsung,Headphones,East
31-03-2023,Samsung,Laptop,East
31-03-2023,Samsung,Laptop,East
31-03-2023,Apple,Smartphone,East
31-03-2023,Dell,Smartphone,South
31-03-2023,Samsung,Tablet,South
31-03-2023,Samsung,Headphones,East
31-03-2023,Apple,Smartphone,West
31-03-2023,Apple,Tablet,West
31-03-2023,Samsung,Tablet,South
31-03-2023,Apple,Smartphone,Central
31-03-2023,Apple,Laptop,East
31-03-2023,Apple,Laptop,North
31-03-2023,Samsung,Tablet,North
31-03-2023,Apple,Smartphone,East
31-03-2023,Samsung,Laptop,Central
31-03-2023,Dell,Laptop,South
31-03-2023,Samsung,Smartphone,West
31-03-2023,Dell,Smartphone,East
31-03-2023,Sony,Smartphone,West
31-03-2023,Apple,Tablet,East
31-03-2023,Apple,Smartphone,East
31-03-2023,Apple,Smartphone,East
31-03-2023,Apple,Smartphone,East
31-03-2023,Samsung,Headphones,West
31-03-2023,Apple,Laptop,Central
31-03-2023,Samsung,Smartphone,West
31-03-2023,Sony,Smartphone,North
31-03-2023,Dell,Tablet,North
31-03-2023,Apple,Smartphone,East
01-04-2023,Apple,Tablet,North
01-04-2023,Samsung,Tablet,Central
01-04-2023,Samsung,Smartphone,East
01-04-2023,Sony,Headphones,West
01-04-2023,Sony,Laptop,East
01-04-2023,Dell,Smartphone,East
01-04-2023,Samsung,Smartphone,West
01-04-2023,Samsung,Laptop,West
01-04-2023,Dell,Laptop,North
01-04-2023,Dell,Smartphone,South
01-04-2023,Apple,Smartphone,South
01-04-2023,Sony,Headphones,West
01-04-2023,Sony,Laptop,West
01-04-2023,Sony,Laptop,East
01-04-2023,Apple,Smartphone,East
01-04-2023,Apple,Smartphone,East
01-04-2023,Dell,Smartphone,South
01-04-2023,Dell,Smartphone,West
01-04-2023,Apple,Tablet,East
01-04-2023,Dell,Tablet,East
01-04-2023,Dell,Smartphone,South
01-04-2023,Apple,Headphones,North
01-04-2023,Samsung,Headphones,East
01-04-2023,Samsung,Laptop,West
01-04-2023,Apple,Laptop,West
01-04-2023,Apple,Tablet,North
01-04-2023,Samsung,Tablet,East
01-04-2023,Apple,Laptop,West
01-04-2023,Apple,Smartphone,East
01-04-2023,Apple,Tablet,South
01-04-2023,Apple,Tablet,East
01-04-2023,Apple,Tablet,Central
01-04-2023,Sony,Headphones,East
01-04-2023,Dell,Laptop,North
01-04-2023,Apple,Laptop,East
01-04-2023,Sony,Laptop,South
01-04-2023,Dell,Headphones,East
01-04-2023,Dell,Smartphone,West
01-04-2023,Samsung,Smartphone,East
01-04-2023,Apple,Smartphone,West
01-04-2023,Samsung,Smartphone,West
01-04-2023,Samsung,Laptop,Central
01-04-2023,Apple,Smartphone,East
01-04-2023,Apple,Tablet,South
01-04-2023,Dell,Laptop,West
01-04-2023,Samsung,Laptop,East
01-04-2023,Samsung,Smartphone,Central
01-04-2023,Samsung,Tablet,West
01-04-2023,Samsung,Tablet,North
01-04-2023,Apple,Smartphone,West
01-04-2023,Samsung,Headphones,North
01-04-2023,Samsung,Tablet,West
01-04-2023,Apple,Smartphone,East
01-04-2023,Samsung,Smartphone,North
01-04-2023,Apple,Smartphone,South
01-04-2023,Samsung,Headphones,South
01-04-2023,Dell,Laptop,Central
01-04-2023,Samsung,Tablet,East
01-04-2023,Sony,Smartphone,Central
01-04-2023,Sony,Smartphone,East
02-04-2023,Dell,Smartphone,East
02-04-2023,Apple,Tablet,East
02-04-2023,Apple,Smartphone,South
02-04-2023,Apple,Laptop,West
02-04-2023,Samsung,Headphones,Central
02-04-2023,Samsung,Smartphone,West
02-04-2023,Samsung,Smartphone,South
02-04-2023,Apple,Smartphone,South
02-04-2023,Apple,Smartphone,East
02-04-2023,Sony,Headphones,North
02-04-2023,Apple,Smartphone,East
02-04-2023,Apple,Smartphone,South
02-04-2023,Sony,Laptop,Central
02-04-2023,Dell,Smartphone,Central
02-04-2023,Apple,Tablet,West
02-04-2023,Samsung,Smartphone,South
02-04-2023,Samsung,Smartphone,North
02-04-2023,Apple,Laptop,North
02-04-2023,Apple,Laptop,South
02-04-2023,Sony,Tablet,North
02-04-2023,Apple,Smartphone,North
02-04-2023,Apple,Laptop,West
02-04-2023,Samsung,Headphones,Central
02-04-2023,Apple,Tablet,South
02-04-2023,Samsung,Headphones,East
02-04-2023,Apple,Smartphone,East
02-04-2023,Apple,Smartphone,West
02-04-2023,Apple,Smartphone,North
02-04-2023,Dell,Smartphone,South
02-04-2023,Apple,Tablet,East
02-04-2023,Apple,Smartphone,East
02-04-2023,Samsung,Laptop,East
02-04-2023,Apple,Tablet,West
02-04-2023,Apple,Smartphone,North
02-04-2023,Apple,Tablet,East
02-04-2023,Apple,Smartphone,East
02-04-2023,Samsung,Smartphone,West
02-04-2023,Apple,Smartphone,North
02-04-2023,Dell,Smartphone,East
02-04-2023,Apple,Smartphone,East
02-04-2023,Dell,Smartphone,West
02-04-2023,Sony,Smartphone,South
02-04-2023,Samsung,Laptop,North
02-04-2023,Sony,Tablet,East
02-04-2023,Samsung,Smartphone,East
02-04-2023,Apple,Smartphone,West
02-04-2023,Dell,Smartphone,South
02-04-2023,Samsung,Smartphone,South
02-04-2023,Apple,Smartphone,West
02-04-2023,Samsung,Headphones,East
02-04-2023,Apple,Smartphone,West
02-04-2023,Apple,Laptop,East
02-04-2023,Apple,Smartphone,West
02-04-2023,Apple,Smartphone,West
02-04-2023,Apple,Laptop,South
02-04-2023,Dell,Laptop,East
02-04-2023,Samsung,Smartphone,East
03-04-2023,Samsung,Headphones,Central
03-04-2023,Apple,Smartphone,Central
03-04-2023,Samsung,Smartphone,East
03-04-2023,Samsung,Smartphone,West
03-04-2023,Apple,Laptop,South
03-04-2023,Sony,Laptop,South
03-04-2023,Sony,Laptop,West
03-04-2023,Dell,Tablet,South
03-04-2023,Dell,Smartphone,East
03-04-2023,Dell,Laptop,West
03-04-2023,Dell,Smartphone,East
03-04-2023,Dell,Smartphone,East
03-04-2023,Apple,Headphones,West
03-04-2023,Sony,Smartphone,West
03-04-2023,Samsung,Smartphone,East
03-04-2023,Samsung,Smartphone,East
03-04-2023,Samsung,Smartphone,West
03-04-2023,Samsung,Laptop,East
03-04-2023,Samsung,Laptop,East
03-04-2023,Samsung,Smartphone,East
03-04-2023,Sony,Smartphone,West
03-04-2023,Apple,Laptop,Central
03-04-2023,Apple,Laptop,South
03-04-2023,Dell,Laptop,South
03-04-2023,Samsung,Smartphone,West
03-04-2023,Samsung,Smartphone,North
03-04-2023,Dell,Smartphone,East
03-04-2023,Samsung,Smartphone,West
03-04-2023,Sony,Laptop,South
03-04-2023,Samsung,Laptop,West
03-04-2023,Apple,Laptop,Central
03-04-2023,Sony,Tablet,East
03-04-2023,Apple,Smartphone,South
03-04-2023,Sony,Smartphone,West
03-04-2023,Samsung,Headphones,South
03-04-2023,Dell,Smartphone,East
03-04-2023,Apple,Laptop,South
03-04-2023,Sony,Laptop,Central
03-04-2023,Samsung,Smartphone,South
03-04-2023,Samsung,Smartphone,South
03-04-2023,Apple,Smartphone,South
03-04-2023,Apple,Tablet,North
03-04-2023,Samsung,Tablet,South
03-04-2023,Apple,Smartphone,West
03-04-2023,Apple,Smartphone,South
03-04-2023,Samsung,Laptop,East
03-04-2023,Dell,Smartphone,North
03-04-2023,Samsung,Smartphone,North
03-04-2023,Samsung,Headphones,Central
03-04-2023,Samsung,Headphones,West
03-04-2023,Samsung,Tablet,East
03-04-2023,Samsung,Laptop,West
03-04-2023,Samsung,Laptop,Central
03-04-2023,Dell,Smartphone,North
03-04-2023,Dell,Smartphone,South
03-04-2023,Samsung,Smartphone,Central
03-04-2023,Dell,Laptop,South
03-04-2023,Sony,Smartphone,East
03-04-2023,Samsung,Smartphone,East
03-04-2023,Dell,Headphones,East
03-04-2023,Sony,Smartphone,South
03-04-2023,Sony,Smartphone,West
03-04-2023,Samsung,Tablet,West
03-04-2023,Apple,Laptop,West
03-04-2023,Samsung,Headphones,West
03-04-2023,Apple,Laptop,South
03-04-2023,Apple,Laptop,South
03-04-2023,Samsung,Smartphone,West
03-04-2023,Apple,Smartphone,South
03-04-2023,Sony,Smartphone,West
03-04-2023,Apple,Smartphone,West
03-04-2023,Dell,Laptop,South
03-04-2023,Apple,Laptop,Central
03-04-2023,Dell,Smartphone,West
03-04-2023,Sony,Laptop,South
03-04-2023,Apple,Headphones,West
03-04-2023,Apple,Smartphone,East
03-04-2023,Samsung,Tablet,East
03-04-2023,Samsung,Smartphone,South
03-04-2023,Samsung,Laptop,North
03-04-2023,Samsung,Smartphone,North
03-04-2023,Dell,Smartphone,West
03-04-2023,Apple,Headphones,West
03-04-2023,Samsung,Laptop,West
03-04-2023,Apple,Tablet,East
03-04-2023,Dell,Tablet,South
03-04-2023,Sony,Smartphone,Central
03-04-2023,Dell,Tablet,West
03-04-2023,Apple,Tablet,South
03-04-2023,Sony,Smartphone,East
03-04-2023,Samsung,Laptop,West
03-04-2023,Apple,Tablet,Central
03-04-2023,Dell,Tablet,Central
03-04-2023,Sony,Laptop,East
03-04-2023,Samsung,Laptop,South
03-04-2023,Samsung,Headphones,East
03-04-2023,Samsung,Headphones,East
03-04-2023,Dell,Headphones,East
03-04-2023,Samsung,Headphones,East
03-04-2023,Apple,Laptop,North
03-04-2023,Dell,Smartphone,West
03-04-2023,Apple,Laptop,North
03-04-2023,Apple,Smartphone,East
03-04-2023,Samsung,Smartphone,West
03-04-2023,Apple,Smartphone,West
03-04-2023,Sony,Smartphone,East
03-04-2023,Samsung,Laptop,East
03-04-2023,Dell,Tablet,North
03-04-2023,Apple,Smartphone,East
03-04-2023,Sony,Laptop,East
03-04-2023,Apple,Tablet,East
03-04-2023,Sony,Headphones,North
03-04-2023,Sony,Headphones,Central
03-04-2023,Apple,Smartphone,North
03-04-2023,Dell,Smartphone,West
03-04-2023,Apple,Headphones,North
03-04-2023,Dell,Smartphone,West
03-04-2023,Dell,Headphones,East
03-04-2023,Apple,Smartphone,East
03-04-2023,Apple,Headphones,East
03-04-2023,Sony,Smartphone,West
03-04-2023,Sony,Laptop,West
03-04-2023,Dell,Tablet,South
03-04-2023,Apple,Laptop,West
03-04-2023,Apple,Laptop,North
03-04-2023,Apple,Laptop,East
03-04-2023,Apple,Smartphone,North
03-04-2023,Samsung,Smartphone,North
04-04-2023,Dell,Laptop,North
04-04-2023,Sony,Smartphone,North
04-04-2023,Apple,Laptop,South
04-04-2023,Samsung,Smartphone,Central
04-04-2023,Samsung,Laptop,East
04-04-2023,Apple,Smartphone,East
04-04-2023,Sony,Smartphone,South
04-04-2023,Apple,Smartphone,West
04-04-2023,Samsung,Smartphone,West
04-04-2023,Samsung,Smartphone,South
04-04-2023,Apple,Headphones,East
04-04-2023,Apple,Smartphone,West
04-04-2023,Samsung,Smartphone,South
04-04-2023,Apple,Smartphone,East
04-04-2023,Samsung,Laptop,East
04-04-2023,Sony,Smartphone,South
04-04-2023,Dell,Smartphone,South
04-04-2023,Apple,Laptop,Central
04-04-2023,Samsung,Laptop,West
04-04-2023,Sony,Laptop,South
04-04-2023,Apple,Headphones,North
04-04-2023,Sony,Smartphone,West
04-04-2023,Dell,Smartphone,West
04-04-2023,Sony,Tablet,East
04-04-2023,Dell,Laptop,West
04-04-2023,Apple,Smartphone,North
04-04-2023,Dell,Smartphone,East
04-04-2023,Sony,Smartphone,North
04-04-2023,Apple,Tablet,West
04-04-2023,Dell,Smartphone,East
04-04-2023,Dell,Smartphone,West
04-04-2023,Samsung,Smartphone,North
04-04-2023,Samsung,Laptop,East
04-04-2023,Apple,Smartphone,West
04-04-2023,Apple,Laptop,South
04-04-2023,Samsung,Headphones,Central
04-04-2023,Apple,Smartphone,North
04-04-2023,Apple,Headphones,South
04-04-2023,Dell,Headphones,East
04-04-2023,Apple,Smartphone,East
04-04-2023,Sony,Smartphone,North
04-04-2023,Dell,Smartphone,South
04-04-2023,Apple,Smartphone,West
04-04-2023,Sony,Laptop,West
04-04-2023,Sony,Laptop,North
04-04-2023,Apple,Laptop,South
04-04-2023,Dell,Smartphone,Central
04-04-2023,Samsung,Smartphone,West
04-04-2023,Apple,Smartphone,North
04-04-2023,Sony,Smartphone,West
04-04-2023,Sony,Laptop,East
04-04-2023,Dell,Smartphone,South
04-04-2023,Apple,Headphones,East
04-04-2023,Samsung,Laptop,South
04-04-2023,Dell,Smartphone,East
04-04-2023,Dell,Smartphone,South
04-04-2023,Dell,Smartphone,Central
04-04-2023,Samsung,Headphones,South
04-04-2023,Apple,Smartphone,East
04-04-2023,Samsung,Smartphone,East
04-04-2023,Apple,Smartphone,West
04-04-2023,Sony,Smartphone,South
04-04-2023,Samsung,Smartphone,Central
04-04-2023,Sony,Smartphone,West
04-04-2023,Dell,Laptop,West
04-04-2023,Sony,Headphones,Central
04-04-2023,Apple,Smartphone,East
04-04-2023,Apple,Laptop,East
04-04-2023,Apple,Headphones,East
04-04-2023,Apple,Headphones,West
04-04-2023,Apple,Headphones,East
04-04-2023,Apple,Smartphone,South
04-04-2023,Dell,Headphones,South
04-04-2023,Sony,Headphones,South
04-04-2023,Dell,Laptop,East
04-04-2023,Apple,Laptop,North
04-04-2023,Apple,Smartphone,East
04-04-2023,Samsung,Smartphone,South
04-04-2023,Apple,Tablet,West
04-04-2023,Samsung,Headphones,East
04-04-2023,Sony,Smartphone,East
04-04-2023,Samsung,Smartphone,West
04-04-2023,Samsung,Smartphone,East
04-04-2023,Apple,Smartphone,Central
04-04-2023,Dell,Smartphone,East
04-04-2023,Apple,Laptop,East
04-04-2023,Apple,Headphones,East
04-04-2023,Samsung,Headphones,South
04-04-2023,Samsung,Tablet,North
04-04-2023,Apple,Tablet,West
04-04-2023,Apple,Laptop,West
04-04-2023,Samsung,Tablet,South
04-04-2023,Samsung,Smartphone,East
04-04-2023,Samsung,Smartphone,East
04-04-2023,Apple,Tablet,East
04-04-2023,Apple,Smartphone,West
04-04-2023,Samsung,Smartphone,South
04-04-2023,Apple,Headphones,South
04-04-2023,Apple,Laptop,South
04-04-2023,Apple,Smartphone,South
04-04-2023,Sony,Headphones,East
04-04-2023,Samsung,Smartphone,North
04-04-2023,Apple,Smartphone,East
04-04-2023,Sony,Smartphone,Central
04-04-2023,Apple,Tablet,East
04-04-2023,Samsung,Smartphone,East
04-04-2023,Apple,Smartphone,West
04-04-2023,Apple,Smartphone,South
04-04-2023,Apple,Smartphone,South
04-04-2023,Sony,Tablet,West
04-04-2023,Apple,Laptop,South
04-04-2023,Dell,Smartphone,West
04-04-2023,Samsung,Laptop,East
04-04-2023,Sony,Laptop,East
04-04-2023,Apple,Tablet,Central
04-04-2023,Apple,Smartphone,East
04-04-2023,Apple,Smartphone,South
04-04-2023,Dell,Headphones,East
04-04-2023,Apple,Smartphone,East
04-04-2023,Samsung,Smartphone,West
04-04-2023,Apple,Smartphone,North
04-04-2023,Apple,Smartphone,West
04-04-2023,Apple,Headphones,Central
04-04-2023,Apple,Laptop,Central
04-04-2023,Apple,Tablet,East
04-04-2023,Samsung,Laptop,South
04-04-2023,Samsung,Smartphone,East
04-04-2023,Dell,Smartphone,West
04-04-2023,Sony,Smartphone,East
04-04-2023,Samsung,Headphones,West
04-04-2023,Samsung,Laptop,West
04-04-2023,Samsung,Laptop,West
04-04-2023,Samsung,Smartphone,North
04-04-2023,Sony,Laptop,South
04-04-2023,Samsung,Smartphone,West
04-04-2023,Apple,Laptop,West
04-04-2023,Apple,Smartphone,Central
04-04-2023,Sony,Headphones,East
04-04-2023,Apple,Headphones,West
04-04-2023,Dell,Smartphone,South
04-04-2023,Dell,Smartphone,East
04-04-2023,Dell,Smartphone,West
04-04-2023,Samsung,Headphones,West
04-04-2023,Samsung,Smartphone,Central
04-04-2023,Apple,Laptop,East
04-04-2023,Apple,Tablet,East
04-04-2023,Sony,Headphones,East
04-04-2023,Apple,Smartphone,West
04-04-2023,Apple,Headphones,West
04-04-2023,Samsung,Laptop,West
05-04-2023,Sony,Laptop,South
05-04-2023,Apple,Laptop,East
05-04-2023,Apple,Headphones,North
05-04-2023,Sony,Smartphone,North
05-04-2023,Apple,Smartphone,East
05-04-2023,Samsung,Smartphone,West
05-04-2023,Dell,Headphones,East
05-04-2023,Apple,Smartphone,North
05-04-2023,Samsung,Smartphone,Central
05-04-2023,Sony,Smartphone,West
05-04-2023,Apple,Headphones,West
05-04-2023,Samsung,Smartphone,East
05-04-2023,Apple,Laptop,East
05-04-2023,Sony,Tablet,East
05-04-2023,Sony,Smartphone,Central
05-04-2023,Apple,Smartphone,South
05-04-2023,Samsung,Laptop,East
05-04-2023,Apple,Laptop,South
05-04-2023,Sony,Tablet,West
05-04-2023,Apple,Tablet,South
05-04-2023,Samsung,Smartphone,East
05-04-2023,Samsung,Smartphone,East
05-04-2023,Apple,Laptop,East
05-04-2023,Samsung,Laptop,North
05-04-2023,Samsung,Smartphone,East
05-04-2023,Apple,Tablet,East
05-04-2023,Samsung,Smartphone,West
05-04-2023,Dell,Smartphone,West
05-04-2023,Apple,Smartphone,East
05-04-2023,Apple,Laptop,East
05-04-2023,Sony,Laptop,East
05-04-2023,Samsung,Laptop,East
05-04-2023,Apple,Tablet,North
05-04-2023,Sony,Laptop,West
05-04-2023,Apple,Smartphone,North
05-04-2023,Apple,Smartphone,West
05-04-2023,Samsung,Laptop,West
05-04-2023,Samsung,Smartphone,South
05-04-2023,Dell,Smartphone,East
05-04-2023,Samsung,Tablet,East
05-04-2023,Samsung,Headphones,South
05-04-2023,Dell,Tablet,East
05-04-2023,Samsung,Tablet,East
05-04-2023,Samsung,Smartphone,West
05-04-2023,Dell,Smartphone,East
05-04-2023,Sony,Laptop,East
05-04-2023,Sony,Tablet,Central
05-04-2023,Dell,Tablet,East
05-04-2023,Samsung,Smartphone,West
05-04-2023,Samsung,Smartphone,East
05-04-2023,Sony,Smartphone,East
05-04-2023,Samsung,Tablet,East
05-04-2023,Apple,Smartphone,South
05-04-2023,Samsung,Smartphone,Central
05-04-2023,Apple,Laptop,East
05-04-2023,Apple,Laptop,West
05-04-2023,Samsung,Smartphone,West
05-04-2023,Samsung,Laptop,South
05-04-2023,Apple,Smartphone,North
05-04-2023,Apple,Smartphone,West
05-04-2023,Sony,Laptop,East
05-04-2023,Samsung,Smartphone,South
05-04-2023,Dell,Headphones,West
05-04-2023,Dell,Smartphone,East
05-04-2023,Samsung,Smartphone,East
05-04-2023,Dell,Headphones,East
05-04-2023,Dell,Laptop,North
05-04-2023,Samsung,Tablet,South
05-04-2023,Samsung,Smartphone,East
05-04-2023,Dell,Smartphone,West
05-04-2023,Apple,Headphones,Central
05-04-2023,Samsung,Smartphone,South
05-04-2023,Apple,Smartphone,South
05-04-2023,Samsung,Smartphone,East
05-04-2023,Samsung,Smartphone,East
05-04-2023,Sony,Tablet,West
05-04-2023,Samsung,Tablet,West
05-04-2023,Apple,Headphones,South
05-04-2023,Dell,Laptop,East
05-04-2023,Sony,Laptop,Central
05-04-2023,Samsung,Laptop,North
05-04-2023,Samsung,Smartphone,Central
05-04-2023,Apple,Smartphone,South
05-04-2023,Apple,Tablet,West
06-04-2023,Samsung,Laptop,South
06-04-2023,Apple,Laptop,West
06-04-2023,Apple,Smartphone,South
06-04-2023,Sony,Smartphone,East
06-04-2023,Samsung,Tablet,West
06-04-2023,Apple,Laptop,East
06-04-2023,Dell,Smartphone,South
06-04-2023,Apple,Headphones,North
06-04-2023,Dell,Laptop,North
06-04-2023,Apple,Smartphone,East
06-04-2023,Samsung,Headphones,South
06-04-2023,Apple,Smartphone,North
06-04-2023,Sony,Smartphone,East
06-04-2023,Apple,Smartphone,East
06-04-2023,Apple,Laptop,West
06-04-2023,Samsung,Smartphone,West
06-04-2023,Dell,Laptop,South
06-04-2023,Samsung,Headphones,East
06-04-2023,Samsung,Laptop,South
06-04-2023,Apple,Smartphone,South
06-04-2023,Dell,Smartphone,East
06-04-2023,Dell,Laptop,South
06-04-2023,Samsung,Smartphone,East
06-04-2023,Dell,Smartphone,East
06-04-2023,Samsung,Laptop,East
06-04-2023,Apple,Smartphone,North
06-04-2023,Samsung,Laptop,South
06-04-2023,Apple,Smartphone,North
06-04-2023,Samsung,Laptop,West
06-04-2023,Apple,Smartphone,North
06-04-2023,Apple,Smartphone,West
06-04-2023,Samsung,Smartphone,South
06-04-2023,Dell,Tablet,Central
06-04-2023,Samsung,Smartphone,East
06-04-2023,Dell,Smartphone,South
06-04-2023,Apple,Headphones,South
06-04-2023,Apple,Smartphone,West
06-04-2023,Sony,Tablet,South
06-04-2023,Samsung,Smartphone,Central
